Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Michael Sollbauer,at AUT,DF,Dresden,31,1990,33,33,"2,921",32.5,0,0,0,0,0,0,9,0,0.7,0.7,0.1,0.8,10,83,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Philipp Sonn,de GER,MF,Darmstadt 98,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cebio Soukou,bj BEN,"FW,MF",Sandhausen,28,1992,27,17,"1,560",17.3,4,4,8,3,1,1,7,0,3.7,2.9,1.7,4.7,44,43,71,0.23,0.23,0.46,0.17,0.40,0.21,0.10,0.31,0.17,0.27
Dennis Srbeny,de GER,"FW,MF",Paderborn 07,27,1994,32,21,"1,752",19.5,4,0,4,4,0,1,4,0,4.8,4.0,2.2,6.2,30,50,114,0.21,0.00,0.21,0.21,0.21,0.25,0.11,0.36,0.21,0.32
Adrian Stanilewicz,pl POL,MF,Darmstadt 98,21,2000,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julian Stark,de GER,FW,Heidenheim,20,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yannick Stark,de GER,MF,Dresden,30,1990,32,28,"2,519",28.0,0,1,1,0,0,0,5,0,1.1,1.1,1.1,2.3,16,134,21,0.00,0.04,0.04,0.00,0.04,0.04,0.04,0.08,0.04,0.08
Pascal Steinwender,de GER,FW,Paderborn 07,24,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Stendera,de GER,MF,Ingolstadt 04,25,1995,10,9,732,8.1,0,0,0,0,0,0,0,0,0.6,0.6,1.1,1.7,11,46,14,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21
Jonas Sterner,de GER,"DF,MF",Holstein Kiel,19,2002,14,5,501,5.6,1,1,2,1,0,0,0,0,0.1,0.1,2.0,2.1,13,16,20,0.18,0.18,0.36,0.18,0.36,0.02,0.37,0.38,0.02,0.38
Nikola Stevanović,rs SRB,DF,Ingolstadt 04,22,1998,6,5,459,5.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,11,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06
Marco Stiepermann,de GER,"MF,FW",Paderborn 07,30,1991,16,4,438,4.9,3,0,3,3,0,0,2,0,1.3,1.3,0.6,1.9,15,37,29,0.62,0.00,0.62,0.62,0.62,0.27,0.13,0.40,0.27,0.40
Dejan Stojanović,at AUT,GK,Ingolstadt 04,28,1993,9,9,765,8.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastian Stolze,de GER,"FW,MF",Hannover 96,26,1995,29,15,"1,254",13.9,3,1,4,3,0,0,3,0,3.2,3.2,1.8,5.0,22,37,63,0.22,0.07,0.29,0.22,0.29,0.23,0.13,0.36,0.23,0.36
John-Patrick Strauß,ph PHI,"DF,MF",Erzgebirge Aue,25,1996,32,29,"2,470",27.4,0,2,2,0,0,0,4,0,0.9,0.9,3.2,4.1,43,86,59,0.00,0.07,0.07,0.00,0.07,0.03,0.12,0.15,0.03,0.15
Valmir Sulejmani,xk KVX,"FW,MF",Ingolstadt 04,25,1996,14,3,416,4.6,2,0,2,2,0,0,1,0,0.9,0.9,0.4,1.3,9,15,28,0.43,0.00,0.43,0.43,0.43,0.20,0.08,0.27,0.20,0.27
Valmir Sulejmani,xk KVX,"FW,MF",Hannover 96,25,1996,4,0,55,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,3,2,0.00,0.00,0.00,0.00,0.00,0.49,0.14,0.63,0.49,0.63
Mario Suver,hr CRO,DF,Nürnberg,21,1999,12,3,408,4.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,4,0,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07
Asger Sørensen,dk DEN,DF,Nürnberg,25,1996,30,30,"2,560",28.4,1,0,1,1,0,0,5,0,1.8,1.8,0.4,2.2,22,76,12,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Ao Tanaka,jp JPN,MF,Düsseldorf,22,1998,29,19,"1,779",19.8,1,1,2,1,0,0,3,0,1.8,1.8,1.3,3.2,20,121,34,0.05,0.05,0.10,0.05,0.10,0.09,0.07,0.16,0.09,0.16
Anssi Tapio Suhonen,fi FIN,MF,Hamburger SV,20,2001,18,7,644,7.2,2,1,3,2,0,0,3,0,1.3,1.3,1.2,2.5,24,49,54,0.28,0.14,0.42,0.28,0.42,0.19,0.16,0.35,0.19,0.35
Lino Tempelmann,de GER,MF,Nürnberg,22,1999,31,28,"2,466",27.4,4,3,7,4,0,0,11,0,3.9,3.9,0.9,4.8,67,101,47,0.15,0.11,0.26,0.15,0.26,0.14,0.03,0.18,0.14,0.18
Simon Terodde,de GER,FW,Schalke 04,33,1988,30,30,"2,635",29.3,30,4,34,28,2,2,3,0,23.8,22.2,5.0,27.2,18,43,130,1.02,0.14,1.16,0.96,1.09,0.81,0.17,0.98,0.76,0.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pascal Testroet,de GER,FW,Sandhausen,30,1990,27,24,"1,981",22.0,10,1,11,9,1,2,2,0,6.7,5.1,2.1,7.2,20,31,142,0.45,0.05,0.50,0.41,0.45,0.30,0.10,0.40,0.23,0.33
Cedric Teuchert,de GER,"FW,MF",Hannover 96,24,1997,14,9,719,8.0,2,2,4,2,0,0,2,0,2.9,2.9,1.3,4.2,12,17,33,0.25,0.25,0.50,0.25,0.50,0.37,0.16,0.53,0.37,0.53
Maximilian Thalhammer,de GER,"MF,DF",Paderborn 07,24,1997,22,13,"1,165",12.9,2,1,3,2,0,0,3,0,1.9,1.9,1.7,3.5,23,56,25,0.15,0.08,0.23,0.15,0.23,0.15,0.13,0.27,0.15,0.27
Stefan Thesker,de GER,DF,Holstein Kiel,30,1991,22,21,"1,822",20.2,0,0,0,0,0,0,3,0,0.3,0.3,1.0,1.3,23,115,5,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,34,1987,34,33,"2,967",33.0,0,4,4,0,0,0,4,0,1.5,1.5,3.0,4.5,40,132,55,0.00,0.12,0.12,0.00,0.12,0.05,0.09,0.14,0.05,0.14
Malick Thiaw,de GER,DF,Schalke 04,19,2001,31,28,"2,546",28.3,2,0,2,2,0,0,3,0,2.6,2.6,0.9,3.5,21,110,9,0.07,0.00,0.07,0.07,0.07,0.09,0.03,0.12,0.09,0.12
Marco Thiede,de GER,DF,Karlsruher,29,1992,20,18,"1,559",17.3,1,3,4,1,0,0,2,0,0.9,0.9,2.0,2.8,34,93,70,0.06,0.17,0.23,0.06,0.23,0.05,0.11,0.16,0.05,0.16
Denis Thomalla,de GER,"MF,FW",Heidenheim,28,1992,15,9,840,9.3,0,2,2,0,0,0,0,0,1.7,1.7,1.0,2.6,6,30,45,0.00,0.21,0.21,0.00,0.21,0.18,0.10,0.28,0.18,0.28
Phillip Tietz,de GER,FW,Darmstadt 98,24,1997,34,31,"2,609",29.0,15,7,22,13,2,2,4,0,11.1,9.5,6.0,15.5,28,64,197,0.52,0.24,0.76,0.45,0.69,0.38,0.21,0.59,0.33,0.54
Ömer Toprak,tr TUR,DF,Werder Bremen,32,1989,21,19,"1,512",16.8,1,0,1,1,0,0,2,0,1.0,1.0,0.3,1.4,14,76,4,0.06,0.00,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08
Nikola Trujić,rs SRB,"FW,MF",Erzgebirge Aue,29,1992,21,6,670,7.4,3,0,3,3,0,0,2,0,2.4,2.4,1.9,4.3,15,11,50,0.40,0.00,0.40,0.40,0.40,0.32,0.26,0.58,0.32,0.58
Tom Trybull,de GER,MF,Hannover 96,28,1993,5,3,227,2.5,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Tom Trybull,de GER,MF,Sandhausen,28,1993,13,13,"1,120",12.4,2,0,2,2,0,0,6,0,1.0,1.0,0.1,1.1,1,45,3,0.16,0.00,0.16,0.16,0.16,0.08,0.01,0.08,0.08,0.08
Takashi Uchino,jp JPN,"DF,MF",Düsseldorf,20,2001,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Josha Vagnoman,de GER,"DF,FW",Hamburger SV,20,2000,12,7,671,7.5,2,2,4,2,0,0,0,0,1.2,1.2,1.4,2.6,26,48,61,0.27,0.27,0.54,0.27,0.54,0.15,0.19,0.34,0.15,0.34
Enrico Valentini,it ITA,DF,Nürnberg,32,1989,28,24,"2,073",23.0,2,1,3,0,2,3,3,0,4.1,1.7,2.4,4.1,52,87,64,0.09,0.04,0.13,0.00,0.04,0.18,0.10,0.28,0.07,0.18
Nikola Vasilj,ba BIH,GK,St. Pauli,25,1995,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Miloš Veljković,rs SRB,DF,Werder Bremen,25,1995,26,25,"2,305",25.6,1,1,2,1,0,0,3,0,2.6,2.6,1.1,3.7,25,153,20,0.04,0.04,0.08,0.04,0.08,0.10,0.04,0.14,0.10,0.14
John Verhoek,nl NED,FW,Hansa Rostock,32,1989,32,32,"2,537",28.2,17,1,18,15,2,2,9,0,11.1,9.5,3.4,12.9,12,52,128,0.60,0.04,0.64,0.53,0.57,0.39,0.12,0.51,0.34,0.46
Christian Viet,de GER,DF,St. Pauli,22,1999,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.83,0.00,0.83
Andreas Vindheim,no NOR,"DF,FW",Schalke 04,25,1995,7,5,337,3.7,1,1,2,1,0,0,3,0,0.6,0.6,0.6,1.2,15,17,29,0.27,0.27,0.53,0.27,0.53,0.17,0.16,0.33,0.17,0.33
Panagiotis Vlachodimos,gr GRE,"FW,MF",Dresden,29,1991,9,2,294,3.3,1,0,1,1,0,0,0,0,0.6,0.6,1.0,1.6,20,6,42,0.31,0.00,0.31,0.31,0.31,0.17,0.31,0.49,0.17,0.49
Mario Vušković,hr CRO,DF,Hamburger SV,19,2001,24,22,"1,989",22.1,1,1,2,1,0,0,2,0,0.8,0.8,0.7,1.5,44,124,9,0.05,0.05,0.09,0.05,0.09,0.04,0.03,0.07,0.04,0.07
Aleksandr Vyacheslavovich Zhirov,ru RUS,DF,Sandhausen,30,1991,33,33,"2,946",32.7,1,2,3,1,0,0,4,0,2.0,2.0,1.0,3.0,28,99,8,0.03,0.06,0.09,0.03,0.09,0.06,0.03,0.09,0.06,0.09
Hauke Wahl,de GER,DF,Holstein Kiel,27,1994,18,18,"1,620",18.0,0,0,0,0,0,0,1,0,0.8,0.8,0.3,1.1,31,93,8,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Walbrecht,de GER,DF,Hannover 96,19,2001,5,3,221,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Marvin Wanitzek,de GER,MF,Karlsruher,28,1993,32,32,"2,827",31.4,9,7,16,6,3,3,7,1,6.6,4.3,6.1,10.4,70,219,170,0.29,0.22,0.51,0.19,0.41,0.21,0.19,0.41,0.14,0.33
Alexander Weidinger,de GER,GK,Jahn R'burg,24,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Weihrauch,de GER,MF,Dresden,27,1994,12,5,545,6.1,1,2,3,1,0,0,1,0,1.0,1.0,1.8,2.7,4,30,13,0.17,0.33,0.50,0.17,0.50,0.16,0.29,0.45,0.16,0.45
Max Weiß,de GER,GK,Karlsruher,17,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,27,1994,24,17,"1,378",15.3,2,2,4,2,0,0,1,0,2.1,2.1,3.1,5.2,44,69,111,0.13,0.13,0.26,0.13,0.26,0.14,0.20,0.34,0.14,0.34
Erik Wekesser,de GER,"DF,FW",Jahn R'burg,24,1997,31,26,"2,482",27.6,1,4,5,1,0,0,7,0,0.9,0.9,3.9,4.8,75,144,108,0.04,0.15,0.18,0.04,0.18,0.03,0.14,0.17,0.03,0.17
Hendrik Weydandt,de GER,"FW,MF",Hannover 96,26,1995,30,10,"1,254",13.9,3,0,3,3,0,0,2,0,5.0,5.0,1.0,6.0,9,15,78,0.22,0.00,0.22,0.22,0.22,0.36,0.07,0.43,0.36,0.43
Jannes Wieckhoff,de GER,DF,St. Pauli,20,2000,2,2,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.9,6,11,10,0.00,0.00,0.00,0.00,0.00,0.01,0.48,0.50,0.01,0.50
Jordy de Wijs,nl NED,DF,Düsseldorf,26,1995,10,10,857,9.5,1,0,1,1,0,0,3,0,1.5,1.5,0.1,1.6,11,41,5,0.11,0.00,0.11,0.11,0.11,0.15,0.01,0.17,0.15,0.17
Paul Will,de GER,MF,Dresden,22,1999,23,10,"1,025",11.4,2,0,2,2,0,0,2,0,0.9,0.9,0.4,1.2,14,46,13,0.18,0.00,0.18,0.18,0.18,0.08,0.03,0.11,0.08,0.11
Manuel Wintzheimer,de GER,"FW,MF",Hamburger SV,22,1999,27,4,611,6.8,2,1,3,2,0,0,3,0,2.3,2.3,0.8,3.1,35,20,112,0.29,0.15,0.44,0.29,0.44,0.34,0.11,0.45,0.34,0.45
Lucas Wolf,de GER,MF,Holstein Kiel,19,2001,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raphael Wolf,de GER,GK,Düsseldorf,33,1988,7,6,546,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nick Woltemade,de GER,"MF,FW",Werder Bremen,19,2002,7,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,1,0,0,0.00,0.00,0.00,0.00,0.00,0.26,0.22,0.48,0.26,0.48
Dries Wouters,be BEL,"MF,DF",Schalke 04,24,1997,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Robin Yalçın,de GER,"DF,MF",Paderborn 07,27,1994,25,15,"1,250",13.9,0,1,1,0,0,0,2,0,0.4,0.4,0.7,1.2,31,70,33,0.00,0.07,0.07,0.00,0.07,0.03,0.05,0.08,0.03,0.08
Aygün Yildirim,,"MF,FW",Jahn R'burg,26,1995,16,0,184,2.0,0,0,0,0,0,0,2,0,0.6,0.6,0.3,0.9,5,8,19,0.00,0.00,0.00,0.00,0.00,0.28,0.14,0.41,0.28,0.41
Rodrigo Zalazar,uy URU,MF,Schalke 04,21,1999,30,25,"2,094",23.3,6,5,11,6,0,0,4,0,6.3,6.3,4.8,11.1,79,104,119,0.26,0.21,0.47,0.26,0.47,0.27,0.20,0.48,0.27,0.48
Luca-Milan Zander,de GER,DF,St. Pauli,25,1995,25,21,"1,844",20.5,1,1,2,1,0,0,3,0,0.3,0.3,2.1,2.3,35,109,66,0.05,0.05,0.10,0.05,0.10,0.01,0.10,0.11,0.01,0.11
Bjorn Zempelin,de GER,MF,Jahn R'burg,21,2000,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Erik Zenga,de GER,MF,Sandhausen,28,1993,33,29,"2,550",28.3,1,3,4,1,0,0,8,0,1.5,1.5,1.8,3.3,22,114,24,0.04,0.11,0.14,0.04,0.14,0.05,0.06,0.12,0.05,0.12
Michael Zetterer,de GER,GK,Werder Bremen,26,1995,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ron-Robert Zieler,de GER,GK,Hannover 96,32,1989,25,25,"2,192",24.4,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,0,1,0,0.00,0.04,0.04,0.00,0.04,0.00,0.03,0.03,0.00,0.03
Philipp Ziereis,de GER,DF,St. Pauli,28,1993,24,23,"1,898",21.1,0,0,0,0,0,0,3,1,0.3,0.3,0.0,0.3,11,65,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthias Zimmermann,de GER,DF,Düsseldorf,29,1992,28,26,"2,344",26.0,3,1,4,3,0,0,0,0,2.0,2.0,1.3,3.3,68,171,121,0.12,0.04,0.15,0.12,0.15,0.08,0.05,0.13,0.08,0.13
Ben Zolinski,de GER,"FW,MF",Erzgebirge Aue,29,1992,26,23,"1,803",20.0,4,3,7,4,0,0,6,0,4.0,4.0,4.5,8.5,26,56,113,0.20,0.15,0.35,0.20,0.35,0.20,0.22,0.42,0.20,0.42
Joël Zwarts,nl NED,"FW,MF",Jahn R'burg,22,1999,24,5,558,6.2,2,0,2,2,0,0,0,0,2.3,2.3,0.5,2.8,9,10,38,0.32,0.00,0.32,0.32,0.32,0.38,0.08,0.46,0.38,0.46
Dario Đumić,ba BIH,DF,Sandhausen,29,1992,16,15,"1,371",15.2,2,1,3,2,0,0,4,0,1.1,1.1,1.2,2.3,5,27,0,0.13,0.07,0.20,0.13,0.20,0.07,0.08,0.15,0.07,0.15
